km/l;IAT;RPM;MAP;km/h;Load;Acelerador(%);TARGET
4,62962963;58;1936;86;19;81;20;driver4
4,62962963;58;1936;86;19;81;20;driver4
4,62962963;58;1936;86;19;81;20;driver4
4,62962963;58;1936;86;19;81;20;driver4
4,62962963;58;1936;86;19;81;20;driver4
4,62962963;58;1936;86;19;81;20;driver4
5,291005291;58;1936;75;19;81;20;driver4
6,993006993;58;1936;75;25;81;20;driver4
8,26446281;58;1639;75;25;71;20;driver4
8,26446281;58;1639;75;25;71;20;driver4
8,26446281;58;1639;75;25;71;20;driver4
8,26446281;58;1639;75;25;71;20;driver4
8,26446281;58;1639;75;25;71;20;driver4
8,26446281;58;1639;75;25;71;20;driver4
8,26446281;58;1639;75;25;71;20;driver4
8,26446281;58;1639;75;25;71;20;driver4
8,26446281;58;1639;75;25;71;43,53;driver4
8,26446281;58;1639;75;25;71;43,53;driver4
6,329113924;58;1639;98;25;71;43,53;driver4
8,064516129;58;1639;98;32;71;43,53;driver4
8,064516129;58;1639;98;32;100;43,53;driver4
6,289308176;58;2109;98;32;100;43,53;driver4
6,289308176;58;2109;98;32;100;43,53;driver4
6,289308176;58;2109;98;32;100;43,53;driver4
6,289308176;58;2109;98;32;100;43,53;driver4
6,289308176;58;2109;98;32;100;43,53;driver4
6,289308176;58;2109;98;32;100;43,53;driver4
6,289308176;58;2109;98;32;100;43,53;driver4
6,289308176;58;2109;98;32;100;49,41;driver4
6,289308176;58;2109;98;32;100;49,41;driver4
6,289308176;58;2109;98;32;100;49,41;driver4
6,289308176;58;2109;98;32;100;49,41;driver4
6,622516556;58;2632;98;42;27;49,41;driver4
6,622516556;58;2632;98;42;27;49,41;driver4
6,622516556;58;2632;98;42;27;49,41;driver4
6,622516556;58;2632;98;42;27;49,41;driver4
6,622516556;58;2632;98;42;27;49,41;driver4
6,622516556;58;2632;98;42;27;49,41;driver4
6,622516556;58;2632;98;42;27;49,41;driver4
6,622516556;58;2632;98;42;27;49,41;driver4
6,622516556;58;2632;98;42;27;45,49;driver4
6,622516556;58;2632;98;42;27;45,49;driver4
6,622516556;58;2632;98;42;27;45,49;driver4
7,462686567;58;2632;87;42;27;45,49;driver4
8,130081301;58;2632;87;46;27;45,49;driver4
9,615384615;58;2228;87;46;81;45,49;driver4
9,615384615;58;2228;87;46;81;45,49;driver4
9,615384615;58;2228;87;46;81;45,49;driver4
9,615384615;58;2228;87;46;81;45,49;driver4
9,615384615;58;2228;87;46;81;45,49;driver4
9,615384615;58;2228;87;46;81;45,49;driver4
9,615384615;58;2228;87;46;81;45,49;driver4
9,615384615;58;2228;87;46;81;45,49;driver4
9,615384615;58;2228;87;46;81;24,31;driver4
9,615384615;58;2228;87;46;81;24,31;driver4
12,5;58;2228;67;46;81;24,31;driver4
13,33333333;58;2228;67;49;81;24,31;driver4
12,65822785;58;2344;67;49;52;24,31;driver4
12,65822785;58;2344;67;49;52;24,31;driver4
12,65822785;58;2344;67;49;52;24,31;driver4
12,65822785;58;2344;67;49;52;24,31;driver4
12,65822785;58;2344;67;49;52;24,31;driver4
12,65822785;58;2344;67;49;52;24,31;driver4
12,65822785;58;2344;67;49;52;24,31;driver4
12,65822785;58;2344;67;49;52;24,31;driver4
12,65822785;58;2344;67;49;52;23,14;driver4
12,65822785;58;2344;67;49;52;23,14;driver4
12,04819277;58;2344;70;49;52;23,14;driver4
12,04819277;58;2344;70;49;52;23,14;driver4
12,19512195;58;2328;70;49;49;23,14;driver4
12,19512195;58;2328;70;49;49;23,14;driver4
12,19512195;58;2328;70;49;49;23,14;driver4
12,19512195;58;2328;70;49;49;23,14;driver4
12,19512195;58;2328;70;49;49;23,14;driver4
12,19512195;58;2328;70;49;49;23,14;driver4
12,19512195;58;2328;70;49;49;23,14;driver4
12,19512195;58;2328;70;49;49;23,14;driver4
12,19512195;58;2328;70;49;49;22,35;driver4
12,19512195;58;2328;70;49;49;22,35;driver4
13,51351351;58;2328;63;49;49;22,35;driver4
13,33333333;58;2328;63;48;49;22,35;driver4
13,51351351;58;2286;63;48;56;22,35;driver4
13,51351351;58;2286;63;48;56;22,35;driver4
13,51351351;58;2286;63;48;56;22,35;driver4
13,51351351;58;2286;63;48;56;22,35;driver4
13,51351351;58;2286;63;48;56;22,35;driver4
13,51351351;58;2286;63;48;56;22,35;driver4
13,51351351;58;2286;63;48;56;22,35;driver4
13,51351351;58;2286;63;48;56;22,35;driver4
13,51351351;58;2286;63;48;56;20;driver4
13,51351351;58;2286;63;48;56;20;driver4
16,12903226;58;2286;53;48;56;20;driver4
16,12903226;58;2286;53;48;56;20;driver4
15,625;58;2286;53;47;7;20;driver4
16,39344262;58;2180;53;47;7;20;driver4
16,39344262;58;2180;53;47;7;20;driver4
16,39344262;58;2180;53;47;7;20;driver4
16,39344262;58;2180;53;47;7;20;driver4
16,39344262;58;2180;53;47;7;20;driver4
16,39344262;58;2180;53;47;7;20;driver4
16,39344262;58;2180;53;47;7;20;driver4
16,39344262;58;2180;53;47;7;14,9;driver4
16,39344262;58;2180;53;47;7;14,9;driver4
22,22222222;58;2180;39;47;7;14,9;driver4
22,22222222;58;2180;39;47;7;14,9;driver4
20;58;2180;39;42;31;14,9;driver4
22,72727273;58;1935;39;42;31;14,9;driver4
22,72727273;58;1935;39;42;31;14,9;driver4
22,72727273;58;1935;39;42;31;14,9;driver4
22,72727273;58;1935;39;42;31;14,9;driver4
22,72727273;58;1935;39;42;31;14,9;driver4
22,72727273;58;1935;39;42;31;14,9;driver4
22,72727273;58;1935;39;42;31;14,9;driver4
22,72727273;58;1935;39;42;31;13,73;driver4
22,72727273;58;1935;39;42;31;13,73;driver4
22,72727273;58;1935;39;42;31;13,73;driver4
23,25581395;58;1935;38;42;31;13,73;driver4
15,38461538;58;1935;38;28;31;13,73;driver4
26,31578947;58;1147;38;28;38;13,73;driver4
26,31578947;58;1147;38;28;38;13,73;driver4
26,31578947;58;1147;38;28;38;13,73;driver4
26,31578947;58;1147;38;28;38;13,73;driver4
26,31578947;58;1147;38;28;38;13,73;driver4
26,31578947;58;1147;38;28;38;13,73;driver4
26,31578947;58;1147;38;28;38;13,73;driver4
26,31578947;58;1147;38;28;38;13,73;driver4
26,31578947;58;1147;38;28;38;17,65;driver4
26,31578947;58;1147;38;28;38;17,65;driver4
16,94915254;58;1147;58;28;38;17,65;driver4
16,94915254;58;1147;58;28;38;17,65;driver4
8,547008547;58;1147;58;14;66;17,65;driver4
7,299270073;58;1337;58;14;66;17,65;driver4
7,299270073;58;1337;58;14;66;17,65;driver4
7,299270073;58;1337;58;14;66;17,65;driver4
7,299270073;58;1337;58;14;66;17,65;driver4
7,299270073;58;1337;58;14;66;17,65;driver4
7,299270073;58;1337;58;14;66;17,65;driver4
7,299270073;58;1337;58;14;66;17,65;driver4
7,299270073;58;1337;58;14;66;41,96;driver4
7,299270073;58;1337;58;14;66;41,96;driver4
4,329004329;58;1337;98;14;66;41,96;driver4
4,329004329;58;1337;98;14;66;41,96;driver4
7,092198582;58;1337;98;23;97;41,96;driver4
3,90625;58;2431;98;23;97;41,96;driver4
3,90625;58;2431;98;23;97;41,96;driver4
3,90625;58;2431;98;23;97;41,96;driver4
3,90625;58;2431;98;23;97;41,96;driver4
3,90625;58;2431;98;23;97;41,96;driver4
3,90625;58;2431;98;23;97;41,96;driver4
3,90625;58;2431;98;23;97;41,96;driver4
3,90625;58;2431;98;23;97;45,1;driver4
3,90625;58;2431;98;23;97;45,1;driver4
3,90625;58;2431;98;23;97;45,1;driver4
3,90625;58;2431;98;23;97;45,1;driver4
5,952380952;58;2431;98;35;97;45,1;driver4
5,988023952;58;2415;98;35;99;45,1;driver4
5,988023952;58;2415;98;35;99;45,1;driver4
5,988023952;58;2415;98;35;99;45,1;driver4
5,988023952;58;2415;98;35;99;45,1;driver4
5,988023952;58;2415;98;35;99;45,1;driver4
5,988023952;58;2415;98;35;99;45,1;driver4
5,988023952;58;2415;98;35;99;45,1;driver4
5,988023952;58;2415;98;35;99;45,1;driver4
5,988023952;58;2415;98;35;99;45,49;driver4
5,988023952;58;2415;98;35;99;45,49;driver4
6,329113924;58;2415;93;35;99;45,49;driver4
8,130081301;58;2415;93;45;99;45,49;driver4
9,009009009;58;2182;93;45;75;45,49;driver4
9,009009009;58;2182;93;45;75;45,49;driver4
9,009009009;58;2182;93;45;75;45,49;driver4
9,009009009;58;2182;93;45;75;45,49;driver4
9,009009009;58;2182;93;45;75;45,49;driver4
9,009009009;58;2182;93;45;75;45,49;driver4
9,009009009;58;2182;93;45;75;45,49;driver4
9,009009009;58;2182;93;45;75;45,49;driver4
9,009009009;58;2182;93;45;75;19,61;driver4
9,009009009;58;2182;93;45;75;19,61;driver4
18,18181818;58;2182;46;45;75;19,61;driver4
18,18181818;58;2182;46;45;75;19,61;driver4
19,23076923;58;2182;46;48;75;19,61;driver4
18,51851852;58;2292;46;48;38;19,61;driver4
18,51851852;58;2292;46;48;38;19,61;driver4
18,51851852;58;2292;46;48;38;19,61;driver4
18,51851852;58;2292;46;48;38;19,61;driver4
18,51851852;58;2292;46;48;38;19,61;driver4
18,51851852;58;2292;46;48;38;19,61;driver4
18,51851852;58;2292;46;48;38;19,61;driver4
18,51851852;58;2292;46;48;38;19,61;driver4
18,51851852;58;2292;46;48;38;21,57;driver4
18,51851852;57;2292;46;48;38;21,57;driver4
15,38461538;57;2292;55;48;38;21,57;driver4
15,625;57;2292;55;49;38;21,57;driver4
15,15151515;57;2379;55;49;49;21,57;driver4
15,15151515;57;2379;55;49;49;21,57;driver4
15,15151515;57;2379;55;49;49;21,57;driver4
15,15151515;57;2379;55;49;49;21,57;driver4
15,15151515;57;2379;55;49;49;21,57;driver4
15,15151515;57;2379;55;49;49;21,57;driver4
15,15151515;57;2379;55;49;49;21,57;driver4
15,15151515;57;2379;55;49;49;21,57;driver4
15,15151515;57;2379;55;49;49;21,57;driver4
15,15151515;57;2379;55;49;49;30,98;driver4
15,15151515;57;2379;55;49;49;30,98;driver4
15,15151515;57;2379;55;49;49;30,98;driver4
15,15151515;57;2379;55;49;49;30,98;driver4
17,24137931;57;2379;55;56;8;30,98;driver4
25,64102564;57;1588;55;56;8;30,98;driver4
25,64102564;57;1588;55;56;8;30,98;driver4
25,64102564;57;1588;55;56;8;30,98;driver4
25,64102564;57;1588;55;56;8;30,98;driver4
25,64102564;57;1588;55;56;8;30,98;driver4
25,64102564;57;1588;55;56;8;30,98;driver4
25,64102564;57;1588;55;56;8;30,98;driver4
25,64102564;57;1588;55;56;8;20,39;driver4
25,64102564;57;1588;55;56;8;20,39;driver4
25,64102564;57;1588;55;56;8;20,39;driver4
37,03703704;57;1588;38;56;8;20,39;driver4
40;57;1588;38;59;8;20,39;driver4
29,41176471;57;2150;38;59;0;20,39;driver4
29,41176471;57;2150;38;59;0;20,39;driver4
29,41176471;57;2150;38;59;0;20,39;driver4
29,41176471;57;2150;38;59;0;20,39;driver4
29,41176471;57;2150;38;59;0;20,39;driver4
29,41176471;57;2150;38;59;0;20,39;driver4
29,41176471;57;2150;38;59;0;20,39;driver4
29,41176471;57;2150;38;59;0;20,39;driver4
29,41176471;57;2150;38;59;0;12,16;driver4
29,41176471;57;2150;38;59;0;12,16;driver4
29,41176471;57;2150;38;59;0;12,16;driver4
58,82352941;57;2150;19;59;0;12,16;driver4
47,61904762;57;2150;19;48;0;12,16;driver4
58,82352941;57;1742;19;48;0;12,16;driver4
58,82352941;57;1742;19;48;0;12,16;driver4
58,82352941;57;1742;19;48;0;12,16;driver4
58,82352941;57;1742;19;48;0;12,16;driver4
58,82352941;57;1742;19;48;0;12,16;driver4
58,82352941;57;1742;19;48;0;12,16;driver4
58,82352941;57;1742;19;48;0;12,16;driver4
58,82352941;57;1742;19;48;0;12,16;driver4
58,82352941;57;1742;19;48;0;17,65;driver4
58,82352941;57;1742;19;48;0;17,65;driver4
30,3030303;57;1742;37;48;0;17,65;driver4
27,77777778;57;1742;37;44;0;17,65;driver4
22,22222222;57;2140;37;44;32;17,65;driver4
22,22222222;57;2140;37;44;32;17,65;driver4
22,22222222;57;2140;37;44;32;17,65;driver4
22,22222222;57;2140;37;44;32;17,65;driver4
22,22222222;57;2140;37;44;32;17,65;driver4
22,22222222;57;2140;37;44;32;17,65;driver4
22,22222222;57;2140;37;44;32;17,65;driver4
22,22222222;57;2140;37;44;32;17,65;driver4
22,22222222;57;2140;37;44;32;31,76;driver4
22,22222222;57;2140;37;44;32;31,76;driver4
8,474576271;57;2140;98;44;32;31,76;driver4
8,849557522;57;2140;98;46;32;31,76;driver4
8,403361345;57;2265;98;46;96;31,76;driver4
8,403361345;57;2265;98;46;96;31,76;driver4
8,403361345;57;2265;98;46;96;31,76;driver4
8,403361345;57;2265;98;46;96;31,76;driver4
8,403361345;57;2265;98;46;96;31,76;driver4
8,403361345;57;2265;98;46;96;31,76;driver4
8,403361345;57;2265;98;46;96;31,76;driver4
8,403361345;57;2265;98;46;96;31,76;driver4
8,403361345;57;2265;98;46;96;26,67;driver4
8,403361345;57;2265;98;46;96;26,67;driver4
13,69863014;57;2265;60;46;96;26,67;driver4
13,69863014;57;2265;60;46;96;26,67;driver4
15,87301587;57;2265;60;53;96;26,67;driver4
13,88888889;57;2556;60;53;50;26,67;driver4
13,88888889;57;2556;60;53;50;26,67;driver4
13,88888889;57;2556;60;53;50;26,67;driver4
13,88888889;57;2556;60;53;50;26,67;driver4
13,88888889;57;2556;60;53;50;26,67;driver4
13,88888889;57;2556;60;53;50;26,67;driver4
13,88888889;57;2556;60;53;50;26,67;driver4
13,88888889;57;2556;60;53;50;13,33;driver4
13,88888889;57;2556;60;53;50;13,33;driver4
13,88888889;57;2556;60;53;50;13,33;driver4
43,47826087;57;2556;19;53;50;13,33;driver4
33,33333333;57;2556;19;40;50;13,33;driver4
50;57;1660;19;40;12;13,33;driver4
50;57;1660;19;40;12;13,33;driver4
50;57;1660;19;40;12;13,33;driver4
50;57;1660;19;40;12;13,33;driver4
50;57;1660;19;40;12;13,33;driver4
50;57;1660;19;40;12;13,33;driver4
50;57;1660;19;40;12;13,33;driver4
50;57;1660;19;40;12;13,33;driver4
50;57;1660;19;40;12;15,69;driver4
50;57;1660;19;40;12;15,69;driver4
15,625;57;1660;62;40;12;15,69;driver4
2,747252747;57;1660;62;7;12;15,69;driver4
2,840909091;57;1605;62;7;95;15,69;driver4
2,840909091;57;1605;62;7;95;15,69;driver4
2,840909091;57;1605;62;7;95;15,69;driver4
2,840909091;57;1605;62;7;95;15,69;driver4
2,840909091;57;1605;62;7;95;15,69;driver4
2,840909091;57;1605;62;7;95;15,69;driver4
2,840909091;57;1605;62;7;95;15,69;driver4
2,840909091;57;1605;62;7;95;15,69;driver4
2,840909091;57;1605;62;7;95;85,1;driver4
2,840909091;57;1605;62;7;95;85,1;driver4
2,840909091;57;1605;62;7;95;85,1;driver4
1,779359431;57;1605;99;7;95;85,1;driver4
6,622516556;57;1605;99;26;95;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
3,802281369;57;2789;99;26;99;85,1;driver4
6,134969325;57;2789;99;42;99;85,1;driver4
6,024096386;57;2849;99;42;99;85,1;driver4
6,024096386;57;2849;99;42;99;85,1;driver4
6,024096386;57;2849;99;42;99;85,1;driver4
6,024096386;57;2849;99;42;99;85,1;driver4
6,024096386;57;2849;99;42;99;85,1;driver4
6,024096386;57;2849;99;42;99;85,1;driver4
6,024096386;57;2849;99;42;99;85,1;driver4
6,024096386;57;2849;99;42;99;85,1;driver4
6,024096386;57;2849;99;42;99;47,45;driver4
6,024096386;57;2849;99;42;99;47,45;driver4
6,097560976;57;2849;98;42;99;47,45;driver4
7,407407407;57;2849;98;51;99;47,45;driver4
7,407407407;57;2849;98;51;100;47,45;driver4
8,403361345;57;2507;98;51;100;47,45;driver4
8,403361345;57;2507;98;51;100;47,45;driver4
8,403361345;57;2507;98;51;100;47,45;driver4
8,403361345;57;2507;98;51;100;47,45;driver4
8,403361345;57;2507;98;51;100;47,45;driver4
8,403361345;57;2507;98;51;100;47,45;driver4
8,403361345;57;2507;98;51;100;47,45;driver4
8,403361345;57;2507;98;51;100;47,45;driver4
8,403361345;57;2507;98;51;100;23,92;driver4
8,403361345;57;2507;98;51;100;23,92;driver4
8,403361345;57;2507;98;51;100;23,92;driver4
12,98701299;57;2507;63;51;100;23,92;driver4
14,28571429;57;2507;63;56;100;23,92;driver4
13,51351351;57;2670;63;56;54;23,92;driver4
13,51351351;57;2670;63;56;54;23,92;driver4
13,51351351;57;2670;63;56;54;23,92;driver4
13,51351351;57;2670;63;56;54;23,92;driver4
13,51351351;57;2670;63;56;54;23,92;driver4
13,51351351;57;2670;63;56;54;23,92;driver4
13,51351351;57;2670;63;56;54;23,92;driver4
13,51351351;57;2670;63;56;54;23,92;driver4
13,51351351;57;2670;63;56;54;24,71;driver4
13,51351351;57;2670;63;56;54;24,71;driver4
12,34567901;57;2670;69;56;54;24,71;driver4
12,5;57;2670;69;57;54;24,71;driver4
15,87301587;57;2117;69;57;42;24,71;driver4
15,87301587;57;2117;69;57;42;24,71;driver4
15,87301587;57;2117;69;57;42;24,71;driver4
15,87301587;57;2117;69;57;42;24,71;driver4
15,87301587;57;2117;69;57;42;24,71;driver4
15,87301587;57;2117;69;57;42;24,71;driver4
15,87301587;57;2117;69;57;42;24,71;driver4
15,87301587;57;2117;69;57;42;24,71;driver4
15,87301587;57;2117;69;57;42;12,16;driver4
15,87301587;57;2117;69;57;42;12,16;driver4
55,55555556;57;2117;20;57;42;12,16;driver4
45,45454545;57;2117;20;47;42;12,16;driver4
45,45454545;57;2117;20;47;0;12,16;driver4
55,55555556;57;1666;20;47;0;12,16;driver4
55,55555556;57;1666;20;47;0;12,16;driver4
55,55555556;57;1666;20;47;0;12,16;driver4
55,55555556;57;1666;20;47;0;12,16;driver4
55,55555556;57;1666;20;47;0;12,16;driver4
