km/l;IAT;RPM;MAP;km/h;Load;Acelerador(%);TARGET
47,61904762;61;2046;24;56;20;13,33;driver1
47,61904762;61;2046;24;56;20;13,33;driver1
47,61904762;61;2046;24;56;20;13,33;driver1
47,61904762;61;2046;24;56;20;13,33;driver1
47,61904762;61;2046;24;56;20;12,94;driver1
47,61904762;61;2046;24;56;20;12,94;driver1
47,61904762;61;2046;24;56;20;12,94;driver1
55,55555556;61;2046;20;56;20;12,94;driver1
52,63157895;61;2046;20;52;20;12,94;driver1
55,55555556;61;1904;20;52;0;12,94;driver1
55,55555556;61;1904;20;52;0;12,94;driver1
55,55555556;61;1904;20;52;0;12,94;driver1
55,55555556;61;1904;20;52;0;12,94;driver1
55,55555556;61;1904;20;52;0;12,94;driver1
55,55555556;61;1904;20;52;0;12,94;driver1
55,55555556;61;1904;20;52;0;12,94;driver1
55,55555556;61;1904;20;52;0;12,94;driver1
55,55555556;61;1904;20;52;0;12,16;driver1
55,55555556;61;1904;20;52;0;12,16;driver1
55,55555556;61;1904;20;52;0;12,16;driver1
50;61;1904;20;47;0;12,16;driver1
55,55555556;61;1692;20;47;0;12,16;driver1
55,55555556;61;1692;20;47;0;12,16;driver1
55,55555556;61;1692;20;47;0;12,16;driver1
55,55555556;61;1692;20;47;0;12,16;driver1
55,55555556;61;1692;20;47;0;12,16;driver1
55,55555556;61;1692;20;47;0;12,16;driver1
55,55555556;61;1692;20;47;0;12,16;driver1
55,55555556;61;1692;20;47;0;12,16;driver1
55,55555556;61;1692;20;47;0;14,51;driver1
55,55555556;61;1692;20;47;0;14,51;driver1
32,25806452;61;1692;35;47;0;14,51;driver1
25;61;1692;35;36;0;14,51;driver1
38,46153846;61;1103;35;36;37;14,51;driver1
38,46153846;61;1103;35;36;37;14,51;driver1
38,46153846;61;1103;35;36;37;14,51;driver1
38,46153846;61;1103;35;36;37;14,51;driver1
38,46153846;61;1103;35;36;37;14,51;driver1
38,46153846;61;1103;35;36;37;14,51;driver1
38,46153846;61;1103;35;36;37;14,51;driver1
38,46153846;61;1103;35;36;37;14,51;driver1
38,46153846;61;1103;35;36;37;15,29;driver1
38,46153846;61;1103;35;36;37;15,29;driver1
41,66666667;61;1103;32;36;37;15,29;driver1
32,25806452;61;1103;32;28;37;15,29;driver1
32,25806452;61;1103;32;28;30;15,29;driver1
20,40816327;61;1754;32;28;30;15,29;driver1
20,40816327;61;1754;32;28;30;15,29;driver1
20,40816327;61;1754;32;28;30;15,29;driver1
20,40816327;61;1754;32;28;30;15,29;driver1
20,40816327;61;1754;32;28;30;15,29;driver1
20,40816327;61;1754;32;28;30;15,29;driver1
20,40816327;61;1754;32;28;30;15,29;driver1
20,40816327;61;1754;32;28;30;17,65;driver1
20,40816327;61;1754;32;28;30;17,65;driver1
20,40816327;61;1754;32;28;30;17,65;driver1
12,5;61;1754;52;28;30;17,65;driver1
11,62790698;61;1754;52;26;53;17,65;driver1
11,76470588;61;1738;52;26;53;17,65;driver1
11,76470588;61;1738;52;26;53;17,65;driver1
11,76470588;61;1738;52;26;53;17,65;driver1
11,76470588;61;1738;52;26;53;17,65;driver1
11,76470588;61;1738;52;26;53;17,65;driver1
11,76470588;61;1738;52;26;53;17,65;driver1
11,76470588;61;1738;52;26;53;17,65;driver1
11,76470588;61;1738;52;26;53;42,75;driver1
11,76470588;61;1738;52;26;53;42,75;driver1
6,711409396;61;1738;91;26;53;42,75;driver1
6,711409396;61;1738;91;26;53;42,75;driver1
9,803921569;61;1738;91;38;53;42,75;driver1
6,802721088;61;2513;91;38;83;42,75;driver1
6,802721088;61;2513;91;38;83;42,75;driver1
6,802721088;61;2513;91;38;83;42,75;driver1
6,802721088;61;2513;91;38;83;42,75;driver1
6,802721088;61;2513;91;38;83;42,75;driver1
6,802721088;61;2513;91;38;83;42,75;driver1
6,802721088;61;2513;91;38;83;42,75;driver1
6,802721088;61;2513;91;38;83;42,75;driver1
6,802721088;61;2513;91;38;83;46,27;driver1
6,802721088;61;2513;91;38;83;46,27;driver1
6,329113924;61;2513;98;38;83;46,27;driver1
7,462686567;61;2513;98;45;83;46,27;driver1
8,620689655;61;2188;98;45;99;46,27;driver1
8,620689655;61;2188;98;45;99;46,27;driver1
8,620689655;61;2188;98;45;99;46,27;driver1
8,620689655;61;2188;98;45;99;46,27;driver1
8,620689655;61;2188;98;45;99;46,27;driver1
8,620689655;61;2188;98;45;99;46,27;driver1
8,620689655;61;2188;98;45;99;46,27;driver1
8,620689655;61;2188;98;45;99;46,27;driver1
8,620689655;61;2188;98;45;99;48,63;driver1
8,547008547;60;2188;98;45;99;48,63;driver1
8,547008547;60;2188;98;45;99;48,63;driver1
21,73913043;60;2188;39;45;99;48,63;driver1
25;60;2188;39;52;7;48,63;driver1
38,46153846;60;1390;39;52;7;48,63;driver1
38,46153846;60;1390;39;52;7;48,63;driver1
38,46153846;60;1390;39;52;7;48,63;driver1
38,46153846;60;1390;39;52;7;48,63;driver1
38,46153846;60;1390;39;52;7;48,63;driver1
38,46153846;60;1390;39;52;7;48,63;driver1
38,46153846;60;1390;39;52;7;48,63;driver1
38,46153846;60;1390;39;52;7;48,63;driver1
38,46153846;60;1390;39;52;7;27,06;driver1
38,46153846;60;1390;39;52;7;27,06;driver1
22,22222222;60;1390;68;52;7;27,06;driver1
23,25581395;60;1390;68;54;7;27,06;driver1
16,12903226;60;2013;68;54;53;27,06;driver1
16,12903226;60;2013;68;54;53;27,06;driver1
16,12903226;60;2013;68;54;53;27,06;driver1
16,12903226;60;2013;68;54;53;27,06;driver1
16,12903226;60;2013;68;54;53;27,06;driver1
16,12903226;60;2013;68;54;53;27,06;driver1
16,12903226;60;2013;68;54;53;27,06;driver1
16,12903226;60;2013;68;54;53;27,06;driver1
16,12903226;60;2013;68;54;53;21,57;driver1
16,12903226;60;2013;68;54;53;21,57;driver1
17,54385965;60;2013;62;54;53;21,57;driver1
18,18181818;60;2013;62;56;53;21,57;driver1
17,85714286;60;2067;62;56;55;21,57;driver1
17,85714286;60;2067;62;56;55;21,57;driver1
17,85714286;60;2067;62;56;55;21,57;driver1
17,85714286;60;2067;62;56;55;21,57;driver1
17,85714286;60;2067;62;56;55;21,57;driver1
17,85714286;60;2067;62;56;55;21,57;driver1
17,85714286;60;2067;62;56;55;21,57;driver1
17,85714286;60;2067;62;56;55;21,57;driver1
17,85714286;60;2067;62;56;55;21,57;driver1
17,85714286;60;2067;62;56;55;21,57;driver1
17,85714286;60;2067;62;56;55;21,57;driver1
18,18181818;60;2067;62;57;55;21,57;driver1
17,54385965;60;2120;62;57;54;21,57;driver1
17,54385965;60;2120;62;57;54;21,57;driver1
17,54385965;60;2120;62;57;54;21,57;driver1
17,54385965;60;2120;62;57;54;21,57;driver1
17,54385965;60;2120;62;57;54;21,57;driver1
17,54385965;60;2120;62;57;54;21,57;driver1
17,54385965;60;2120;62;57;54;21,57;driver1
17,54385965;60;2120;62;57;54;21,57;driver1
17,54385965;60;2120;62;57;54;21,57;driver1
17,54385965;60;2120;62;57;54;21,57;driver1
18,86792453;60;2120;58;57;54;21,57;driver1
18,86792453;60;2120;58;57;54;21,57;driver1
18,86792453;60;2120;58;57;46;21,57;driver1
18,86792453;60;2120;58;57;46;21,57;driver1
18,86792453;60;2120;58;57;46;21,57;driver1
18,86792453;60;2120;58;57;46;21,57;driver1
18,86792453;60;2120;58;57;46;21,57;driver1
18,86792453;60;2120;58;57;46;21,57;driver1
18,86792453;60;2120;58;57;46;21,57;driver1
18,86792453;60;2120;58;57;46;21,57;driver1
18,86792453;60;2120;58;57;46;20,39;driver1
18,86792453;60;2120;58;57;46;20,39;driver1
18,86792453;60;2120;58;57;46;20,39;driver1
18,86792453;60;2120;58;57;46;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;50;20,39;driver1
18,86792453;60;2107;58;57;51;20,39;driver1
18,86792453;60;2116;58;57;51;20,39;driver1
18,86792453;60;2116;58;57;51;20,39;driver1
18,86792453;60;2116;58;57;51;20,39;driver1
18,86792453;60;2116;58;57;51;20,39;driver1
18,86792453;60;2116;58;57;51;20,39;driver1
18,86792453;60;2116;58;57;51;20,39;driver1
18,86792453;60;2116;58;57;51;20,39;driver1
18,86792453;60;2116;58;57;51;13,33;driver1
18,86792453;60;2116;58;57;51;13,33;driver1
58,82352941;60;2116;19;57;51;13,33;driver1
55,55555556;60;2116;19;56;51;13,33;driver1
58,82352941;60;2038;19;56;0;13,33;driver1
58,82352941;60;2038;19;56;0;13,33;driver1
58,82352941;60;2038;19;56;0;13,33;driver1
58,82352941;60;2038;19;56;0;13,33;driver1
58,82352941;60;2038;19;56;0;13,33;driver1
58,82352941;60;2038;19;56;0;13,33;driver1
58,82352941;60;2038;19;56;0;13,33;driver1
58,82352941;60;2038;19;56;0;13,33;driver1
58,82352941;60;2038;19;56;0;11,76;driver1
58,82352941;60;2038;19;56;0;11,76;driver1
47,61904762;60;2038;23;56;0;11,76;driver1
47,61904762;60;2038;23;56;0;11,76;driver1
32,25806452;60;2038;23;37;0;11,76;driver1
55,55555556;60;1164;23;37;28;11,76;driver1
55,55555556;60;1164;23;37;28;11,76;driver1
55,55555556;60;1164;23;37;28;11,76;driver1
55,55555556;60;1164;23;37;28;11,76;driver1
55,55555556;60;1164;23;37;28;11,76;driver1
55,55555556;60;1164;23;37;28;11,76;driver1
55,55555556;60;1164;23;37;28;11,76;driver1
55,55555556;60;1164;23;37;28;31,37;driver1
55,55555556;60;1164;23;37;28;31,37;driver1
55,55555556;60;1164;23;37;28;31,37;driver1
13,15789474;60;1164;98;37;28;31,37;driver1
5;60;1164;98;14;28;31,37;driver1
3,759398496;60;1549;98;14;100;31,37;driver1
3,759398496;60;1549;98;14;100;31,37;driver1
3,759398496;60;1549;98;14;100;31,37;driver1
3,759398496;60;1549;98;14;100;31,37;driver1
3,759398496;60;1549;98;14;100;31,37;driver1
3,759398496;60;1549;98;14;100;31,37;driver1
3,759398496;60;1549;98;14;100;31,37;driver1
3,759398496;60;1549;98;14;100;31,37;driver1
3,759398496;60;1549;98;14;100;26,27;driver1
3,759398496;60;1549;98;14;100;26,27;driver1
12,34567901;60;1549;30;14;100;26,27;driver1
23,80952381;60;1549;30;27;100;26,27;driver1
20,83333333;60;1769;30;27;100;26,27;driver1
20,83333333;60;1769;30;27;100;26,27;driver1
20,83333333;60;1769;30;27;100;26,27;driver1
20,83333333;60;1769;30;27;100;26,27;driver1
20,83333333;60;1769;30;27;100;26,27;driver1
20,83333333;60;1769;30;27;100;26,27;driver1
20,83333333;60;1769;30;27;100;26,27;driver1
20,83333333;60;1769;30;27;100;26,27;driver1
20,83333333;60;1769;30;27;100;47,06;driver1
20,83333333;60;1769;30;27;100;47,06;driver1
6,535947712;60;1769;95;27;100;47,06;driver1
9,259259259;60;1769;95;38;100;47,06;driver1
7,575757576;60;2161;95;38;16;47,06;driver1
7,575757576;60;2161;95;38;16;47,06;driver1
7,575757576;60;2161;95;38;16;47,06;driver1
7,575757576;60;2161;95;38;16;47,06;driver1
7,575757576;60;2161;95;38;16;47,06;driver1
7,575757576;60;2161;95;38;16;47,06;driver1
7,575757576;60;2161;95;38;16;47,06;driver1
7,575757576;60;2161;95;38;16;47,06;driver1
7,575757576;60;2161;95;38;16;45,88;driver1
7,575757576;60;2161;95;38;16;45,88;driver1
7,299270073;60;2161;98;38;16;45,88;driver1
7,299270073;60;2161;98;38;16;45,88;driver1
9,259259259;60;2161;98;48;100;45,88;driver1
8,547008547;60;2344;98;48;100;45,88;driver1
8,547008547;60;2344;98;48;100;45,88;driver1
8,547008547;60;2344;98;48;100;45,88;driver1
8,547008547;60;2344;98;48;100;45,88;driver1
8,547008547;60;2344;98;48;100;45,88;driver1
8,547008547;60;2344;98;48;100;45,88;driver1
8,547008547;60;2344;98;48;100;45,88;driver1
8,547008547;60;2344;98;48;100;13,73;driver1
8,547008547;60;2344;98;48;100;13,73;driver1
9,259259259;60;2344;90;48;100;13,73;driver1
9,259259259;60;2344;90;48;100;13,73;driver1
10,1010101;60;2344;90;52;100;13,73;driver1
12,04819277;60;1947;90;52;100;13,73;driver1
12,04819277;60;1947;90;52;100;13,73;driver1
12,04819277;60;1947;90;52;100;13,73;driver1
12,04819277;60;1947;90;52;100;13,73;driver1
12,04819277;60;1947;90;52;100;13,73;driver1
12,04819277;60;1947;90;52;100;13,73;driver1
12,04819277;60;1947;90;52;100;13,73;driver1
12,04819277;60;1947;90;52;100;12,94;driver1
12,04819277;60;1947;90;52;100;12,94;driver1
12,04819277;60;1947;90;52;100;12,94;driver1
55,55555556;60;1947;20;52;100;12,94;driver1
52,63157895;60;1947;20;51;100;12,94;driver1
55,55555556;60;1866;20;51;0;12,94;driver1
55,55555556;60;1866;20;51;0;12,94;driver1
55,55555556;60;1866;20;51;0;12,94;driver1
55,55555556;60;1866;20;51;0;12,94;driver1
55,55555556;60;1866;20;51;0;12,94;driver1
55,55555556;60;1866;20;51;0;12,94;driver1
55,55555556;60;1866;20;51;0;12,94;driver1
55,55555556;60;1866;20;51;0;12,94;driver1
55,55555556;60;1866;20;51;0;11,76;driver1
55,55555556;60;1866;20;51;0;11,76;driver1
58,82352941;60;1866;19;51;0;11,76;driver1
52,63157895;60;1866;19;45;0;11,76;driver1
58,82352941;60;1659;19;45;11;11,76;driver1
58,82352941;60;1659;19;45;11;11,76;driver1
58,82352941;60;1659;19;45;11;11,76;driver1
58,82352941;60;1659;19;45;11;11,76;driver1
58,82352941;60;1659;19;45;11;11,76;driver1
58,82352941;60;1659;19;45;11;11,76;driver1
58,82352941;60;1659;19;45;11;11,76;driver1
58,82352941;60;1659;19;45;11;11,76;driver1
58,82352941;60;1659;19;45;11;12,16;driver1
58,82352941;59;1659;19;45;11;12,16;driver1
62,5;59;1659;18;45;11;12,16;driver1
52,63157895;59;1659;18;39;11;12,16;driver1
50;59;1783;18;39;10;12,16;driver1
50;59;1783;18;39;10;12,16;driver1
50;59;1783;18;39;10;12,16;driver1
50;59;1783;18;39;10;12,16;driver1
50;59;1783;18;39;10;12,16;driver1
50;59;1783;18;39;10;12,16;driver1
50;59;1783;18;39;10;12,16;driver1
50;59;1783;18;39;10;12,16;driver1
50;59;1783;18;39;10;12,16;driver1
50;59;1783;18;39;10;12,16;driver1
37,03703704;59;1783;24;39;10;12,16;driver1
37,03703704;59;1783;24;39;10;12,16;driver1
20,83333333;59;1783;24;22;30;12,16;driver1
28,57142857;59;1303;24;22;30;12,16;driver1
28,57142857;59;1303;24;22;30;12,16;driver1
28,57142857;59;1303;24;22;30;12,16;driver1
28,57142857;59;1303;24;22;30;12,16;driver1
28,57142857;59;1303;24;22;30;12,16;driver1
28,57142857;59;1303;24;22;30;12,16;driver1
28,57142857;59;1303;24;22;30;12,16;driver1
28,57142857;59;1303;24;22;30;36,08;driver1
28,57142857;59;1303;24;22;30;36,08;driver1
28,57142857;59;1303;24;22;30;36,08;driver1
6,993006993;59;1303;98;22;30;36,08;driver1
6,369426752;59;1303;98;20;30;36,08;driver1
5,917159763;59;1406;98;20;100;36,08;driver1
5,917159763;59;1406;98;20;100;36,08;driver1
5,917159763;59;1406;98;20;100;36,08;driver1
5,917159763;59;1406;98;20;100;36,08;driver1
5,917159763;59;1406;98;20;100;36,08;driver1
5,917159763;59;1406;98;20;100;36,08;driver1
5,917159763;59;1406;98;20;100;36,08;driver1
5,917159763;59;1406;98;20;100;43,14;driver1
5,917159763;59;1406;98;20;100;43,14;driver1
5,917159763;59;1406;98;20;100;43,14;driver1
5,917159763;59;1406;98;20;100;43,14;driver1
9,433962264;59;1406;98;32;97;43,14;driver1
6,097560976;59;2174;98;32;97;43,14;driver1
6,097560976;59;2174;98;32;97;43,14;driver1
6,097560976;59;2174;98;32;97;43,14;driver1
6,097560976;59;2174;98;32;97;43,14;driver1
6,097560976;59;2174;98;32;97;43,14;driver1
6,097560976;59;2174;98;32;97;43,14;driver1
6,097560976;59;2174;98;32;97;43,14;driver1
6,097560976;59;2174;98;32;97;45,88;driver1
6,097560976;59;2174;98;32;97;45,88;driver1
6,097560976;59;2174;98;32;97;45,88;driver1
8;59;2174;98;42;97;45,88;driver1
8;59;2174;98;42;99;45,88;driver1
8,620689655;59;2025;98;42;99;45,88;driver1
8,620689655;59;2025;98;42;99;45,88;driver1
8,620689655;59;2025;98;42;99;45,88;driver1
8,620689655;59;2025;98;42;99;45,88;driver1
8,620689655;59;2025;98;42;99;45,88;driver1
8,620689655;59;2025;98;42;99;45,88;driver1
8,620689655;59;2025;98;42;99;45,88;driver1
8,620689655;59;2025;98;42;99;40,78;driver1
8,620689655;59;2025;98;42;99;40,78;driver1
27,02702703;59;2025;31;42;99;40,78;driver1
31,25;59;2025;31;48;99;40,78;driver1
47,61904762;59;1297;31;48;21;40,78;driver1
47,61904762;59;1297;31;48;21;40,78;driver1
47,61904762;59;1297;31;48;21;40,78;driver1
47,61904762;59;1297;31;48;21;40,78;driver1
47,61904762;59;1297;31;48;21;40,78;driver1
47,61904762;59;1297;31;48;21;40,78;driver1
47,61904762;59;1297;31;48;21;40,78;driver1
47,61904762;59;1297;31;48;21;40,78;driver1
47,61904762;59;1297;31;48;21;20,78;driver1
47,61904762;59;1297;31;48;21;20,78;driver1
24,3902439;59;1297;61;48;21;20,78;driver1
26,31578947;59;1297;61;51;21;20,78;driver1
18,18181818;59;1868;61;51;51;20,78;driver1
18,18181818;59;1868;61;51;51;20,78;driver1
18,18181818;59;1868;61;51;51;20,78;driver1
18,18181818;59;1868;61;51;51;20,78;driver1
18,18181818;59;1868;61;51;51;20,78;driver1
18,18181818;59;1868;61;51;51;20,78;driver1
18,18181818;59;1868;61;51;51;20,78;driver1
18,18181818;59;1868;61;51;51;20,78;driver1
18,18181818;59;1868;61;51;51;20,39;driver1
18,18181818;59;1868;61;51;51;20,39;driver1
18,51851852;59;1868;60;51;51;20,39;driver1
18,86792453;59;1868;60;52;51;20,39;driver1
18,18181818;59;1929;60;52;52;20,39;driver1
18,18181818;59;1929;60;52;52;20,39;driver1
18,18181818;59;1929;60;52;52;20,39;driver1
18,18181818;59;1929;60;52;52;20,39;driver1
18,18181818;59;1929;60;52;52;20,39;driver1
18,18181818;59;1929;60;52;52;20,39;driver1
18,18181818;59;1929;60;52;52;20,39;driver1
18,18181818;59;1929;60;52;52;20,39;driver1
18,18181818;59;1929;60;52;52;19,61;driver1
18,18181818;59;1929;60;52;52;19,61;driver1
43,47826087;59;1929;25;52;52;19,61;driver1
41,66666667;59;1929;25;50;52;19,61;driver1
45,45454545;59;1828;25;50;0;19,61;driver1
45,45454545;59;1828;25;50;0;19,61;driver1
45,45454545;59;1828;25;50;0;19,61;driver1
45,45454545;59;1828;25;50;0;19,61;driver1
45,45454545;59;1828;25;50;0;19,61;driver1
45,45454545;59;1828;25;50;0;19,61;driver1
45,45454545;59;1828;25;50;0;19,61;driver1
45,45454545;59;1828;25;50;0;19,61;driver1
45,45454545;59;1828;25;50;0;14,9;driver1
45,45454545;59;1828;25;50;0;14,9;driver1
45,45454545;59;1828;25;50;0;14,9;driver1
27,77777778;59;1828;40;50;0;14,9;driver1
17,24137931;59;1828;40;31;0;14,9;driver1
30,3030303;59;1033;40;31;37;14,9;driver1
30,3030303;59;1033;40;31;37;14,9;driver1
30,3030303;59;1033;40;31;37;14,9;driver1
30,3030303;59;1033;40;31;37;14,9;driver1
30,3030303;59;1033;40;31;37;14,9;driver1
30,3030303;59;1033;40;31;37;14,9;driver1
30,3030303;59;1033;40;31;37;14,9;driver1
30,3030303;59;1033;40;31;37;21,18;driver1
30,3030303;59;1033;40;31;37;21,18;driver1
30,3030303;59;1033;40;31;37;21,18;driver1
18,51851852;59;1033;66;31;37;21,18;driver1
7,751937984;59;1033;66;13;37;21,18;driver1
5,586592179;59;1437;66;13;95;21,18;driver1
5,586592179;59;1437;66;13;95;21,18;driver1
5,586592179;59;1437;66;13;95;21,18;driver1
5,586592179;59;1437;66;13;95;21,18;driver1
5,586592179;59;1437;66;13;95;21,18;driver1
5,586592179;59;1437;66;13;95;21,18;driver1
5,586592179;59;1437;66;13;95;21,18;driver1
5,586592179;59;1437;66;13;95;21,18;driver1
5,586592179;59;1437;66;13;95;26,67;driver1
5,586592179;59;1437;66;13;95;26,67;driver1
5,102040816;59;1437;72;13;95;26,67;driver1
10,20408163;59;1437;72;26;95;26,67;driver1
7,751937984;59;1897;72;26;26;26,67;driver1
7,751937984;59;1897;72;26;26;26,67;driver1
7,751937984;59;1897;72;26;26;26,67;driver1
7,751937984;59;1897;72;26;26;26,67;driver1
7,751937984;59;1897;72;26;26;26,67;driver1
7,751937984;59;1897;72;26;26;26,67;driver1
7,751937984;59;1897;72;26;26;26,67;driver1
7,751937984;59;1897;72;26;26;26,67;driver1
7,751937984;59;1897;72;26;26;45,49;driver1
7,751937984;59;1897;72;26;26;45,49;driver1
5,681818182;59;1897;98;26;26;45,49;driver1
7,874015748;59;1897;98;36;26;45,49;driver1
6,097560976;59;2445;98;36;100;45,49;driver1
6,097560976;59;2445;98;36;100;45,49;driver1
6,097560976;59;2445;98;36;100;45,49;driver1
6,097560976;59;2445;98;36;100;45,49;driver1
6,097560976;59;2445;98;36;100;45,49;driver1
6,097560976;59;2445;98;36;100;45,49;driver1
6,097560976;59;2445;98;36;100;45,49;driver1
6,097560976;59;2445;98;36;100;45,49;driver1
6,097560976;59;2445;98;36;100;44,31;driver1
6,097560976;59;2445;98;36;100;44,31;driver1
6,097560976;59;2445;98;36;100;44,31;driver1
6,097560976;59;2445;98;36;100;44,31;driver1
7,299270073;59;2445;98;43;99;44,31;driver1
8,403361345;59;2122;98;43;99;44,31;driver1
8,403361345;59;2122;98;43;99;44,31;driver1
8,403361345;59;2122;98;43;99;44,31;driver1
8,403361345;59;2122;98;43;99;44,31;driver1
8,403361345;59;2122;98;43;99;44,31;driver1
8,403361345;59;2122;98;43;99;44,31;driver1
8,403361345;59;2122;98;43;99;44,31;driver1
8,403361345;59;2122;98;43;99;27,45;driver1
8,403361345;59;2122;98;43;99;27,45;driver1
10,52631579;59;2122;78;43;99;27,45;driver1
10,52631579;59;2122;78;43;99;27,45;driver1
12,5;59;2122;78;51;67;27,45;driver1
10,86956522;59;2438;78;51;67;27,45;driver1
10,86956522;59;2438;78;51;67;27,45;driver1
10,86956522;59;2438;78;51;67;27,45;driver1
10,86956522;59;2438;78;51;67;27,45;driver1
10,86956522;59;2438;78;51;67;27,45;driver1
10,86956522;59;2438;78;51;67;27,45;driver1
10,86956522;59;2438;78;51;67;27,45;driver1
10,86956522;59;2438;78;51;67;20;driver1
10,86956522;59;2438;78;51;67;20;driver1
10,86956522;59;2438;78;51;67;20;driver1
13,51351351;59;2438;63;51;67;20;driver1
13,51351351;59;2438;63;51;67;20;driver1
